asin,week_start_date,weekly_salesrank
B0BP6J3SQX,2023-01-01,49
B0BP6J3SQX,2023-01-08,56
B0BP6J3SQX,2023-01-15,77
B0BP6J3SQX,2023-01-22,25
B0BP6J3SQX,2023-01-29,23
B0BP6J3SQX,2023-02-05,28
B0BP6J3SQX,2023-02-12,37
B0BP6J3SQX,2023-02-19,39
B0BP6J3SQX,2023-02-26,44
B0BP6J3SQX,2023-03-05,41
B0BP6J3SQX,2023-03-12,36
B0BP6J3SQX,2023-03-19,28
B0BP6J3SQX,2023-03-26,41
B0BP6J3SQX,2023-04-02,32
B0BP6J3SQX,2023-04-09,61
B0BP6J3SQX,2023-04-16,43
B0BP6J3SQX,2023-04-23,34
B0BP6J3SQX,2023-04-30,63
B0BP6J3SQX,2023-05-07,46
B0BP6J3SQX,2023-05-14,55
B0BP6J3SQX,2023-05-21,30
B0BP6J3SQX,2023-05-28,17
B0BP6J3SQX,2023-06-04,17
B0BP6J3SQX,2023-06-11,38
B0BP6J3SQX,2023-06-18,28
B0BP6J3SQX,2023-06-25,25
B0BP6J3SQX,2023-07-02,23
B0BP6J3SQX,2023-07-09,11
B0BP6J3SQX,2023-07-16,19
B0BP6J3SQX,2023-07-23,31
B0BP6J3SQX,2023-07-30,29
B0BP6J3SQX,2023-08-06,13
B0BP6J3SQX,2023-08-13,10
B0BP6J3SQX,2023-08-20,12
B0BP6J3SQX,2023-08-27,12
B0BP6J3SQX,2023-09-03,11
B0BP6J3SQX,2023-09-10,4
B0BP6J3SQX,2023-09-17,8
B0BP6J3SQX,2023-09-24,16
B0BP6J3SQX,2023-10-01,14
B0BP6J3SQX,2023-10-08,10
B0BP6J3SQX,2023-10-15,8
B0BP6J3SQX,2023-10-22,13
B0BP6J3SQX,2023-10-29,13
B0BP6J3SQX,2023-11-05,18
B0BP6J3SQX,2023-11-12,12
B0BP6J3SQX,2023-11-19,14
B0BP6J3SQX,2023-11-26,9
B0BP6J3SQX,2023-12-03,8
B0BP6J3SQX,2023-12-10,15
B0BP6J3SQX,2023-12-17,9
B0BP6J3SQX,2023-12-24,12
B0BP6J3SQX,2023-12-31,9
B0BP6J3SQX,2024-01-07,7
B0BP6J3SQX,2024-01-14,5
B0BP6J3SQX,2024-01-21,4
B0BP6J3SQX,2024-01-28,5
B0BP6J3SQX,2024-02-04,6
B0BP6J3SQX,2024-02-11,13
B0BP6J3SQX,2024-02-18,11
B0BP6J3SQX,2024-02-25,13
B0BP6J3SQX,2024-03-03,13
B0BP6J3SQX,2024-03-10,13
B0BP6J3SQX,2024-03-17,12
B0BP6J3SQX,2024-03-24,14
B0BP6J3SQX,2024-03-31,9
B0BP6J3SQX,2024-04-07,11
B0BP6J3SQX,2024-04-14,17
B0BP6J3SQX,2024-04-21,15
B0BP6J3SQX,2024-04-28,14
B0BP6J3SQX,2024-05-05,10
B0BP6J3SQX,2024-05-12,11
B0BP6J3SQX,2024-05-19,16
B0BP6J3SQX,2024-05-26,18
B0BP6J3SQX,2024-06-02,21
B0BP6J3SQX,2024-06-09,20
B0BP6J3SQX,2024-06-16,15
B0BP6J3SQX,2024-06-23,18
B0BP6J3SQX,2024-06-30,22
B0BP6J3SQX,2024-07-07,14
B0BP6J3SQX,2024-07-14,13
B0BP6J3SQX,2024-07-21,11
B0BP6J3SQX,2024-07-28,10
B0BP6J3SQX,2024-08-04,10
B0BP6J3SQX,2024-08-11,13
B0BP6J3SQX,2024-08-18,10
B0BP6J3SQX,2024-08-25,10
B0BP6J3SQX,2024-09-01,14
B0BP6J3SQX,2024-09-08,13
B0BP6J3SQX,2024-09-15,12
B0BP6J3SQX,2024-09-22,14
B0BP6J3SQX,2024-09-29,9
B0BP6J3SQX,2024-10-06,8
B0BP6J3SQX,2024-10-13,8
B0BP6J3SQX,2024-10-20,8
B0BP6J3SQX,2024-10-27,7
B0BP6J3SQX,2024-11-03,10
B0BP6J3SQX,2024-11-10,9
B0BP6J3SQX,2024-11-17,10
B0BP6J3SQX,2024-11-24,11
B0BP6J3SQX,2024-12-01,48
B0BP6J3SQX,2024-12-08,20
B0BP6J3SQX,2024-12-15,14
B0BP6J3SQX,2024-12-22,13
B0BP6J3SQX,2024-12-29,10
B0BP6J3SQX,2025-01-05,9
B0BP6J3SQX,2025-01-12,7
B0BP6J3SQX,2025-01-19,8
B0BP6J3SQX,2025-01-26,13
B0BP6J3SQX,2025-02-02,17
B0BP6J3SQX,2025-02-09,12
B0BP6J3SQX,2025-02-16,9
B0BP6J3SQX,2025-02-23,24
B0BP6J3SQX,2025-03-02,540
B0BP6J3SQX,2025-03-09,832
B0BP6J3SQX,2025-03-16,1226
B0BP6J3SQX,2025-03-23,591
B0BP6J3SQX,2025-03-30,724
B0BP6J3SQX,2025-04-06,1079
B0BP6J3SQX,2025-04-13,1147
B0BP6J3SQX,2025-04-20,1133
B0BP6J3SQX,2025-04-27,775
B0BP6J3SQX,2025-05-04,947
B0BP6J3SQX,2025-05-11,793
B0BP6J3SQX,2025-05-18,780
B0BP6J3SQX,2025-05-25,860
B0BP6J3SQX,2025-06-01,918
B0BP6J3SQX,2025-06-08,1110
B0BP6J3SQX,2025-06-15,941
B0BP6J3SQX,2025-06-22,1181
B0BP6J3SQX,2025-06-29,1205
B0BP6J3SQX,2025-07-06,1255
B0BP6J3SQX,2025-07-13,1046
B0BP6J3SQX,2025-07-20,1260
B0BP6J3SQX,2025-07-27,1755
B0BP6J3SQX,2025-08-03,1753
B0BP6J3SQX,2025-08-10,1707
B0BP6J3SQX,2025-08-17,1731
B0BP6J3SQX,2025-08-24,1125
B0BP6J3SQX,2025-08-31,1345
B0BP6J3SQX,2025-09-07,1088
B0BP6J3SQX,2025-09-14,1087
B0BP6J3SQX,2025-09-21,1091
B0BP6J3SQX,2025-09-28,1090
B0BP6J3SQX,2025-10-05,1380
B0BP6J3SQX,2025-10-12,1380
B0BP6J3SQX,2025-10-19,1198
B0BP6J3SQX,2025-10-26,1136
B0BP6J3SQX,2025-11-02,1195
B0BP6J3SQX,2025-11-09,1196
B0BP6J3SQX,2025-11-16,1906
B0BP6J3SQX,2025-11-23,2080
B0BP6J3SQX,2025-11-30,1664
B0BP6J3SQX,2025-12-07,2045
B0BP6J3SQX,2025-12-14,2269
B0BP6J3SQX,2025-12-21,2257
B0BP6J3SQX,2025-12-28,2120
